tax_id,leased,delinquent,acres,error
521716,,,,
223600,,,,
538521,,,,
524472,,,,
539824,,,,
42150,,,,
529400,,,,
538915,,,,
64700,,,,
224900,,,,
469500,0,2018,0,
6582,,,,
415900,,,,
567300,,,,
586100,,,,
599820,,,,
13100,,,,
420049,,,,
521758,,,,
569800,,,,
1799,,,,
11201,,,,
47100,,,,
79400,,,,
287,,,,
43002,,,,
363,,,,
202300,,,,
482,,,,
1531,,,,
1210,,,,
238850,,,,
8419,,,,
598683,,,,
465200,,,,
210100,,,,
39000,,,,
203800,,,,
3023,,,,
795,,,,
1323,,,,
597741,,,,
837,,,,
420075,,,,
759,,,,
1529,,,,
168200,,,,
33000,,,,
1752,,,,
521748,,,,
194100,,,,
1154,,,,
266903,,,,
133,,,,
540510,,,,
1939,,,,
1856,,,,
226650,,,,
89500,,,,
1472,,,,
5464,,,,
521567,,,,
576900,,,,
128500,,,,
572,,,,
1466,,,,
12005,,,,
2247,,,,
540523,,,,
71350,,,,
609,,,,
539404,,,,
588400,,,,
207100,,,,
8086,,,,
1571,,,,
913,,,,
150550,,,,
213940,,,,
131100,,,,
144500,,,,
466300,,,,
227200,,,,
916,,,,
38768,,,,
1897,,,,
225450,,,,
592800,,,,
521536,,,,
70100,,,,
741,,,,
177600,,,,
135,,,,
60000,,,,
131800,,,,
9825,,,,
538921,,,,
2218,,,,
12580,,,,
458900,,,,
537819,,,,
2123,,,,
49200,,,,
226002,,,,
538120,,,,
417100,,,,
2240,,,,
2259,,,,
537716,,,,
540421,,,,
105200,,,,
597704,,,,
8818,,,,
577604,,,,
17936,,,,
155900,,,,
11510,,,,
596840,,,,
173859,,,,
10250,,,,
1688,,,,
136000,,,,
3029,,,,
34500,,,,
75500,,,,
1940,,,,
1268,,,,
175700,,,,
1186,,,,
521722,,,,
199502,,,,
211000,,,,
1327,,,,
102600,,,,
1046,,,,
935,,,,
814,,,,
1603,,,,
537501,,,,
540565,,,,
514900,,,,
30078,,,,
437800,,,,
100950,,,,
521749,,,,
4516,,,,
521637,,,,
638,,,,
524625,,,,
212000,,,,
152600,,,,
19994,,,,
31420,,,,
1682,,,,
1746,,,,
74800,,,,
549000,,,,
130900,,,,
190200,,,,
137550,,,,
538518,,,,
36900,,,,
547700,,,,
540581,,,,
537624,,,,
521543,,,,
98100,,,,
225910,,,,
83740,,,,
101,,,,
12900,,,,
12150,,,,
598680,,,,
420421,,,,
4578,,,,
1730,,,,
1296,,,,
599451,,,,
540721,,,,
22128,,,,
8824,,,,
196550,,,,
521776,,,,
463500,,,,
465400,,,,
2236,,,,
608,,,,
4334,,,,
1970,,,,
599717,,,,
200160,,,,
540425,,,,
118000,,,,
454,,,,
260,,,,
44600,,,,
613,,,,
171550,,,,
4707,,,,
538522,,,,
265500,,,,
19800,,,,
232600,,,,
20938,,,,
31300,,,,
577606,,,,
1636,,,,
419400,,,,
483400,,,,
41883,,,,
128000,,,,
205600,,,,
30200,,,,
7885,,,,
596832,,,,
217800,,,,
8584,,,,
538011,,,,
16700,,,,
773,,,,
2180,,,,
539403,,,,
229200,,,,
225750,,,,
128600,,,,
8091,,,,
540424,,,,
597385,,,,
540000,,,,
521663,,,,
83000,,,,
284,,,,
273600,,,,
600206,,,,
521584,,,,
133000,,,,
1378,,,,
521546,,,,
48500,,,,
379200,,,,
861,,,,
27078,,,,
2146,,,,
1299,,,,
521692,,,,
397900,,,,
758,,,,
1192,,,,
140800,,,,
222450,,,,
521548,,,,
538108,,,,
30160,,,,
136800,,,,
521685,,,,
117,,,,
10800,,,,
90100,,,,
390100,,,,
9510,,,,
597395,,,,
593820,,,,
226120,,,,
599070,,,,
80100,,,,
801,,,,
154100,,,,
1127,,,,
008,,,,
30038,,,,
540542,,,,
266,,,,
228110,,,,
1671,,,,
4182,,,,
390000,,,,
521514,,,,
1318,,,,
378800,,,,
4038,,,,
1845,,,,
621,,,,
538008,,,,
4801,,,,
16274,,,,
599800,,,,
23600,,,,
577800,,,,
1892,,,,
8772,,,,
100000,,,,
179200,,,,
1990,,,,
521518,,,,
210200,,,,
592700,,,,
2206,,,,
151900,,,,
537810,,,,
539916,,,,
104401,,,,
427700,,,,
29938,,,,
524487,,,,
469200,,,,
39796,,,,
40037,,,,
39710,,,,
600310,,,,
142700,,,,
45100,,,,
190900,,,,
231,,,,
521554,,,,
547701,,,,
226033,,,,
540527,,,,
32234,,,,
541126,,,,
269500,,,,
539823,,,,
577400,,,,
199710,,,,
7897,,,,
556100,,,,
1859,,,,
513200,,,,
521893,,,,
521662,,,,
667,,,,
2222,,,,
524432,,,,
240500,,,,
56700,,,,
2237,,,,
29900,,,,
300121,,,,
524416,,,,
3074,,,,
1735,,,,
238900,,,,
537529,,,,
164600,,,,
27200,,,,
970,,,,
593816,,,,
524498,,,,
12450,,,,
593,,,,
38595,,,,
109,,,,
34800,,,,
422,,,,
5571,,,,
86700,,,,
539401,,,,
90200,,,,
670,,,,
59602,,,,
141000,,,,
1307,,,,
515700,,,,
90300,,,,
760,,,,
20031,,,,
10502,,,,
540583,,,,
541121,,,,
59400,,,,
538304,,,,
311,,,,
599714,,,,
492402,,,,
56500,,,,
466200,,,,
10660,,,,
185101,,,,
336,,,,
102800,,,,
129800,,,,
23000,,,,
004,,,,
521568,,,,
512600,,,,
86800,,,,
95200,,,,
521871,,,,
300171,,,,
560700,,,,
537503,,,,
521740,,,,
579200,,,,
142900,,,,
5091,,,,
521534,,,,
2125,,,,
231200,,,,
69600,,,,
833,,,,
6882,,,,
197900,,,,
687,,,,
217000,,,,
116,,,,
1114,,,,
540452,,,,
515,,,,
468500,,,,
145500,,,,
226004,,,,
460,,,,
589900,,,,
540009,,,,
420080,,,,
22420,,,,
168,,,,
438000,,,,
129300,,,,
598462,,,,
209100,,,,
738,,,,
3900,,,,
524447,,,,
238200,,,,
540615,,,,
6291,,,,
538520,,,,
15810,,,,
540444,,,,
187100,,,,
1252,,,,
574200,,,,
62900,,,,
522,,,,
10695,,,,
2093,,,,
164300,,,,
53000,,,,
26508,,,,
170800,,,,
33200,,,,
199735,,,,
1725,,,,
539205,,,,
94001,,,,
12192,,,,
540431,,,,
521574,,,,
6801,,,,
599440,,,,
1134,,,,
69150,,,,
122500,,,,
597382,,,,
4280,,,,
198500,,,,
521545,,,,
161000,,,,
593818,,,,
106090,,,,
521918,,,,
2063,,,,
7000,,,,
197105,,,,
9711,,,,
41600,,,,
106000,,,,
191600,,,,
176097,,,,
1133,,,,
599241,,,,
99000,,,,
2009,,,,
597728,,,,
537821,,,,
2189,,,,
11600,,,,
12200,,,,
496,,,,
149800,,,,
79200,,,,
1713,,,,
967,,,,
2264,,,,
137620,,,,
137600,,,,
4622,,,,
70800,,,,
540434,,,,
537713,,,,
521668,,,,
23529,,,,
93000,,,,
240100,,,,
1498,,,,
8756,,,,
1862,,,,
1963,,,,
221300,,,,
597748,,,,
1091,,,,
1769,,,,
540622,,,,
163800,,,,
383,,,,
540446,,,,
409,,,,
170400,,,,
538101,,,,
233200,,,,
150600,,,,
17250,,,,
16170,,,,
48070,,,,
22243,,,,
538017,,,,
866,,,,
416400,,,,
521777,,,,
414800,,,,
521769,,,,
521677,,,,
669,,,,
492500,,,,
122800,,,,
521816,,,,
600204,,,,
1233,,,,
1572,,,,
435400,,,,
1271,,,,
417500,,,,
521549,,,,
761,,,,
95624,,,,
473,,,,
417600,,,,
1445,,,,
598725,,,,
165681,,,,
521799,,,,
590200,,,,
8227,,,,
27878,,,,
1533,,,,
521736,,,,
596858,,,,
6715,,,,
140400,,,,
1303,,,,
229900,,,,
540903,,,,
14000,,,,
87500,,,,
80900,,,,
11624,,,,
11400,,,,
484600,,,,
203,,,,
540442,,,,
96800,,,,
600220,,,,
100100,,,,
2133,,,,
197700,,,,
460750,,,,
3355,,,,
1083,,,,
524463,,,,
491800,,,,
540925,,,,
2062,,,,
538404,,,,
1583,,,,
537605,,,,
538600,,,,
1285,,,,
539505,,,,
300174,,,,
272700,,,,
55700,,,,
32198,,,,
178300,,,,
97701,,,,
40914,,,,
41818,,,,
521814,,,,
9870,,,,
506600,,,,
538124,,,,
153700,,,,
1185,,,,
1509,,,,
921,,,,
29215,,,,
206050,,,,
2244,,,,
1164,,,,
2035,,,,
455800,,,,
222000,,,,
16500,,,,
521888,,,,
127200,,,,
912,,,,
229803,,,,
246,,,,
1324,,,,
539830,,,,
148100,,,,
148,,,,
5500,,,,
1200,,,,
468000,,,,
50150,,,,
169830,,,,
524444,,,,
2037,,,,
196600,,,,
1837,,,,
003,,,,
213400,,,,
1950,,,,
596951,,,,
15517,,,,
2023,,,,
787,,,,
521501,,,,
224920,,,,
2328,,,,
1457,,,,
1854,,,,
2498,,,,
2263,,,,
137900,,,,
10500,,,,
226009,,,,
432,,,,
538113,,,,
8600,,,,
910,,,,
1053,,,,
1376,,,,
20802,,,,
177200,,,,
55000,,,,
2144,,,,
455400,,,,
540935,,,,
483900,,,,
577100,,,,
598710,,,,
469100,,,,
226118,,,,
851,,,,
19330,,,,
1792,,,,
2085,,,,
596860,,,,
92300,,,,
4478,,,,
12745,,,,
140600,,,,
101500,,,,
8800,,,,
300167,,,,
521628,,,,
597394,,,,
1286,,,,
1627,,,,
300138,,,,
584800,,,,
600219,,,,
539300,,,,
42500,,,,
597261,,,,
184900,,,,
45700,,,,
31410,,,,
513400,,,,
1852,,,,
85200,,,,
540451,,,,
560900,,,,
27657,,,,
524441,,,,
5225,,,,
177,,,,
181601,,,,
1499,,,,
162800,,,,
538917,,,,
173,,,,
95351,,,,
203900,,,,
521679,,,,
539917,,,,
597733,,,,
7129,,,,
543700,,,,
6581,,,,
933,,,,
138900,,,,
176099,,,,
13515,,,,
2239,,,,
2324,,,,
16584,,,,
162200,,,,
537625,,,,
379100,,,,
272200,,,,
491700,,,,
197103,,,,
128800,,,,
521917,,,,
400100,,,,
468200,,,,
2278,,,,
19550,,,,
979,,,,
7861,,,,
615,,,,
1214,,,,
708,,,,
582100,,,,
60933,,,,
1422,,,,
537812,,,,
248100,,,,
521904,,,,
1777,,,,
1991,,,,
32535,,,,
169552,,,,
377900,,,,
1689,,,,
1634,,,,
78200,,,,
192300,,,,
566100,,,,
524428,,,,
521632,,,,
2276,,,,
40946,,,,
108200,,,,
371466,,,,
435800,,,,
112500,,,,
490300,,,,
1443,,,,
22942,,,,
323,,,,
2246,,,,
457,,,,
57469,,,,
598760,,,,
665,,,,
583900,,,,
597739,,,,
567400,,,,
623,,,,
103900,,,,
225150,,,,
45001,,,,
1811,,,,
521813,,,,
4716,,,,
405200,,,,
2154,,,,
540003,,,,
37500,,,,
92000,,,,
2235,,,,
300178,,,,
1026,,,,
120950,,,,
119,,,,
1213,,,,
1373,,,,
928,,,,
207300,,,,
101900,,,,
98200,,,,
210600,,,,
2011,,,,
14851,,,,
534500,,,,
521751,,,,
87300,,,,
3256,,,,
961089,,,,
610,,,,
540705,,,,
453,,,,
52800,,,,
2041,,,,
28765,,,,
1807,,,,
1451,,,,
20553,,,,
31710,,,,
521646,,,,
553901,,,,
600231,,,,
2283,,,,
27930,,,,
1317,,,,
538407,,,,
1415,,,,
31800,,,,
521752,,,,
983,,,,
597371,,,,
539914,,,,
48900,,,,
1355,,,,
300111,,,,
1995,,,,
540503,,,,
521639,,,,
228300,,,,
27650,,,,
1543,,,,
1298,,,,
161,,,,
536,,,,
1945,,,,
142751,,,,
199731,,,,
599246,,,,
6206,,,,
9570,,,,
521797,,,,
146000,,,,
59300,,,,
521709,,,,
597804,,,,
521783,,,,
17300,,,,
599031,,,,
630,,,,
420008,,,,
208000,,,,
2167,,,,
1423,,,,
178200,,,,
143400,,,,
11073,,,,
234,,,,
521886,,,,
599690,,,,
3101,,,,
89400,,,,
300147,,,,
62800,,,,
95100,,,,
1041,,,,
1024,,,,
583500,,,,
490100,,,,
374,,,,
541109,,,,
2111,,,,
755,,,,
9021,,,,
1504,,,,
215600,,,,
540453,,,,
599724,,,,
226810,,,,
492403,,,,
24965,,,,
807,,,,
269400,,,,
175100,,,,
1750,,,,
226022,,,,
455200,,,,
4298,,,,
94900,,,,
4900,,,,
69100,,,,
521761,,,,
2165,,,,
540005,,,,
10100,,,,
221700,,,,
109000,,,,
576,,,,
598962,,,,
10980,,,,
25400,,,,
521872,,,,
540934,,,,
582402,,,,
560300,,,,
95800,,,,
49400,,,,
540103,,,,
115400,,,,
152450,,,,
340,,,,
224913,,,,
4326,,,,
93100,,,,
11366,,,,
73100,,,,
71000,,,,
1449,,,,
824,,,,
219800,,,,
1618,,,,
23128,,,,
471,,,,
2323,,,,
433300,,,,
416800,,,,
5891,,,,
524404,,,,
845,,,,
521894,,,,
521867,,,,
1158,,,,
600223,,,,
4752,,,,
1753,,,,
389500,,,,
541133,,,,
417000,,,,
540703,,,,
39802,,,,
72800,,,,
521627,,,,
1407,,,,
420112,,,,
202709,,,,
1925,,,,
753,,,,
666,,,,
219750,,,,
47700,,,,
147200,,,,
540931,,,,
83800,,,,
134700,,,,
66600,,,,
57388,,,,
11935,,,,
155370,,,,
2234,,,,
133700,,,,
593826,,,,
521601,,,,
438,,,,
1838,,,,
2026,,,,
524452,,,,
55300,,,,
2223,,,,
1757,,,,
393000,,,,
539829,,,,
378500,,,,
157100,,,,
158400,,,,
1096,,,,
2309,,,,
226,,,,
198000,,,,
596831,,,,
629,,,,
229100,,,,
180700,,,,
1020,,,,
1645,,,,
8072,,,,
135500,,,,
4011,,,,
200700,,,,
126900,,,,
59859,,,,
127400,,,,
24284,,,,
228000,,,,
1182,,,,
3061398,,,,
132800,,,,
144400,,,,
6120,,,,
521610,,,,
2158,,,,
186640,,,,
68495,,,,
597490,,,,
459700,,,,
8000,,,,
130600,,,,
1544,,,,
176600,,,,
6750,,,,
521562,,,,
577601,,,,
7424,,,,
598480,,,,
134140,,,,
1800,,,,
7930,,,,
1855,,,,
27007,,,,
164900,,,,
143000,,,,
9100,,,,
540506,,,,
189300,,,,
540110,,,,
1739,,,,
521822,,,,
1644,,,,
927,,,,
6747,,,,
540906,,,,
28650,,,,
185150,,,,
537815,,,,
138,,,,
226063,,,,
7226,,,,
521544,,,,
216700,,,,
1720,,,,
577700,,,,
8567,,,,
537804,,,,
540624,,,,
110,,,,
140200,,,,
225720,,,,
1523,,,,
401300,,,,
77400,,,,
672,,,,
1576,,,,
540502,,,,
50950,,,,
437500,,,,
537824,,,,
1553,,,,
598058,,,,
32312,,,,
32200,,,,
159500,,,,
593858,,,,
76000,,,,
24350,,,,
1231,,,,
104400,,,,
540548,,,,
212150,,,,
186,,,,
596560,,,,
551,,,,
521806,,,,
270500,,,,
538408,,,,
5615,,,,
1438,,,,
540318,,,,
1225,,,,
418700,,,,
134130,,,,
1905,,,,
18109,,,,
537516,,,,
538119,,,,
2214,,,,
230800,,,,
1867,,,,
137750,,,,
585900,,,,
39100,,,,
2161,,,,
145400,,,,
20800,,,,
20035,,,,
206,,,,
157500,,,,
12178,,,,
1350,,,,
1537,,,,
404200,,,,
1417,,,,
204800,,,,
2925,,,,
225000,,,,
77800,,,,
1169,,,,
597508,,,,
599470,,,,
2216,,,,
8200,,,,
214410,,,,
521729,,,,
25841,,,,
459900,,,,
1235,,,,
3680,,,,
1933,,,,
1878,,,,
115700,,,,
6174,,,,
169840,,,,
222700,,,,
3200,,,,
158,,,,
3816,,,,
184300,,,,
654,,,,
599712,,,,
8900,,,,
598241,,,,
748,,,,
540610,,,,
521504,,,,
49100,,,,
521589,,,,
393100,,,,
150900,,,,
108500,,,,
1019,,,,
84200,,,,
1168,,,,
538906,,,,
58000,,,,
226058,,,,
510,,,,
217600,,,,
133100,,,,
64300,,,,
17433,,,,
980,,,,
12700,,,,
597941,,,,
538006,,,,
227500,,,,
1615,,,,
169800,,,,
181400,,,,
57723,,,,
156040,,,,
1062,,,,
2609,,,,
540545,,,,
3333,,,,
233300,,,,
540701,,,,
170500,,,,
36300,,,,
539500,,,,
521902,,,,
556200,,,,
709,,,,
540540,,,,
47619,,,,
490,,,,
201350,,,,
598060,,,,
59820,,,,
34850,,,,
193,,,,
705,,,,
290,,,,
1385,,,,
521634,,,,
8422,,,,
161200,,,,
233100,,,,
1008,,,,
32987,,,,
32600,,,,
137000,,,,
416900,,,,
575,,,,
584100,,,,
2103,,,,
126,,,,
226600,,,,
243,,,,
24800,,,,
9495,,,,
426,,,,
539832,,,,
7426,,,,
392600,,,,
300170,,,,
2576,,,,
1094,,,,
593855,,,,
1695,,,,
29000,,,,
538704,,,,
148400,,,,
6710,,,,
253,,,,
3711,,,,
1394,,,,
524490,,,,
521675,,,,
271100,,,,
420067,,,,
581800,,,,
12122,,,,
233900,,,,
1909,,,,
247,,,,
973,,,,
506700,,,,
597378,,,,
8865,,,,
32800,,,,
391300,,,,
173300,,,,
409800,,,,
142500,,,,
56300,,,,
648,,,,
266902,,,,
261,,,,
813,,,,
6055,,,,
121800,,,,
423100,,,,
1220,,,,
11500,,,,
41000,,,,
59600,,,,
133300,,,,
208740,,,,
2254,,,,
1646,,,,
1337,,,,
540430,,,,
201900,,,,
2089,,,,
1259,,,,
180600,,,,
296,,,,
87900,,,,
5602,,,,
70300,,,,
600208,,,,
530200,,,,
583700,,,,
2205,,,,
539805,,,,
190400,,,,
549,,,,
211200,,,,
437200,,,,
7169,,,,
540948,,,,
219600,,,,
103,,,,
45814,,,,
58100,,,,
25923,,,,
44623,,,,
524488,,,,
540719,,,,
540422,,,,
20220,,,,
43200,,,,
1430,,,,
8950,,,,
735,,,,
537606,,,,
22913,,,,
2268,,,,
526,,,,
1232,,,,
5696,,,,
1047,,,,
10185,,,,
101200,,,,
1222,,,,
1261,,,,
7812,,,,
1894,,,,
1163,,,,
59282,,,,
393900,,,,
215500,,,,
524609,,,,
1113,,,,
185700,,,,
539900,,,,
102500,,,,
521633,,,,
524503,,,,
1755,,,,
2426,,,,
515100,,,,
225760,,,,
319,,,,
600110,,,,
16118,,,,
9850,,,,
26909,,,,
8464,,,,
93800,,,,
561204,,,,
400600,,,,
24933,,,,
521569,,,,
2136,,,,
537622,,,,
226114,,,,
105100,,,,
75000,,,,
1866,,,,
133400,,,,
521805,,,,
540715,,,,
109500,,,,
1548,,,,
14500,,,,
136600,,,,
831,,,,
115,,,,
2482,,,,
228,,,,
538916,,,,
6100,,,,
521621,,,,
2034,,,,
66700,,,,
2188,,,,
6563,,,,
315,,,,
4974,,,,
528700,,,,
1871,,,,
36700,,,,
3836,,,,
122200,,,,
1579,,,,
84000,,,,
75100,,,,
148600,,,,
137700,,,,
33300,,,,
513900,,,,
220900,,,,
53851,,,,
1474,,,,
184800,,,,
452300,,,,
1104,,,,
1747,,,,
6354,,,,
452400,,,,
1607,,,,
68600,,,,
540007,,,,
538103,,,,
25300,,,,
235900,,,,
8643,,,,
49600,,,,
1099,,,,
1490,,,,
514500,,,,
524601,,,,
217900,,,,
2226,,,,
13751,,,,
210800,,,,
5800,,,,
597153,,,,
415100,,,,
57300,,,,
132201,,,,
5100,,,,
116401,,,,
136700,,,,
597735,,,,
151000,,,,
1773,,,,
700,,,,
166900,,,,
462900,,,,
592400,,,,
598684,,,,
540432,,,,
226034,,,,
60350,,,,
169000,,,,
112000,,,,
2022,,,,
1973,,,,
390900,,,,
156600,,,,
226820,,,,
436700,,,,
101600,,,,
524439,,,,
10809,,,,
196400,,,,
540526,,,,
202600,,,,
537619,,,,
75200,,,,
521669,,,,
9191,,,,
4432,,,,
1503,,,,
14400,,,,
527400,,,,
1505,,,,
794,,,,
37356,,,,
599760,,,,
524431,,,,
506400,,,,
192000,,,,
521743,,,,
521556,,,,
542900,,,,
793,,,,
521657,,,,
162600,,,,
27369,,,,
404500,,,,
2327,,,,
5229,,,,
1665,,,,
173000,,,,
1175,,,,
387,,,,
0578,,,,
127000,,,,
300181,,,,
597375,,,,
1006,,,,
1492,,,,
201000,,,,
539905,,,,
163300,,,,
521640,,,,
8683,,,,
524500,,,,
2151,,,,
1199,,,,
20381,,,,
270600,,,,
521774,,,,
229500,,,,
535500,,,,
140300,,,,
225900,,,,
226440,,,,
540634,,,,
828,,,,
884,,,,
273400,,,,
1319,,,,
420009,,,,
551200,,,,
593847,,,,
844,,,,
463300,,,,
589400,,,,
183900,,,,
524486,,,,
189003,,,,
25265,,,,
557800,,,,
6105,,,,
98926,,,,
393800,,,,
30500,,,,
521741,,,,
100800,,,,
2688,,,,
521617,,,,
88200,,,,
48813,,,,
7678,,,,
592100,,,,
433600,,,,
539413,,,,
158500,,,,
4529,,,,
7852,,,,
51100,,,,
7088,,,,
2174,,,,
461400,,,,
54507,,,,
5550,,,,
546402,,,,
418500,,,,
599670,,,,
203000,,,,
14140,,,,
172100,,,,
147301,,,,
16320,,,,
399400,,,,
87850,,,,
2061,,,,
123900,,,,
229700,,,,
204010,,,,
6270,,,,
124500,,,,
193400,,,,
2065,,,,
7200,,,,
27215,,,,
521721,,,,
2967,,,,
6000,,,,
182601,,,,
1258,,,,
538900,,,,
125000,,,,
1390,,,,
208500,,,,
418400,,,,
698,,,,
12300,,,,
270900,,,,
540429,,,,
1575,,,,
524467,,,,
1152,,,,
212,,,,
1953,,,,
583002,,,,
641,,,,
62400,,,,
420021,,,,
8350,,,,
41400,,,,
2044,,,,
187800,,,,
1968,,,,
8978,,,,
1558,,,,
28276,,,,
30914,,,,
1093,,,,
600052,,,,
7134,,,,
9280,,,,
83700,,,,
538112,,,,
202708,,,,
427900,,,,
537817,,,,
006,,,,
2601,,,,
1582,,,,
3839,,,,
540529,,,,
538908,,,,
120940,,,,
123000,,,,
8831,,,,
503,,,,
1639,,,,
446,,,,
88000,,,,
599710,,,,
197500,,,,
2316,,,,
541111,,,,
389300,,,,
244800,,,,
107500,,,,
76400,,,,
188200,,,,
257,,,,
619,,,,
1396,,,,
567700,,,,
703,,,,
201400,,,,
599080,,,,
490800,,,,
33900,,,,
674,,,,
513000,,,,
235200,,,,
98275,,,,
521561,,,,
1919,,,,
549500,,,,
956,,,,
448500,,,,
225770,,,,
524482,,,,
208751,,,,
66201,,,,
18000,,,,
21004,,,,
4666,,,,
8767,,,,
436500,,,,
67400,,,,
1898,,,,
110500,,,,
521732,,,,
65300,,,,
224200,,,,
274700,,,,
288,,,,
524450,,,,
601,,,,
8770,,,,
584,,,,
5227,,,,
463100,,,,
1379,,,,
1230,,,,
224918,,,,
27400,,,,
1105,,,,
156300,,,,
100335,,,,
9400,,,,
1266,,,,
479,,,,
72600,,,,
6274,,,,
61200,,,,
2439,,,,
127800,,,,
116900,,,,
538803,,,,
584300,,,,
948,,,,
148000,,,,
16200,,,,
560400,,,,
778,,,,
692,,,,
181700,,,,
882,,,,
183400,,,,
20660,,,,
6400,,,,
181903,,,,
1367,,,,
211240,,,,
226300,,,,
600200,,,,
20500,,,,
20448,,,,
179100,,,,
378100,,,,
32259,,,,
541119,,,,
10490,,,,
597151,,,,
43600,,,,
543600,,,,
512950,,,,
248000,,,,
7810,,,,
243700,,,,
570000,,,,
77000,,,,
1145,,,,
1846,,,,
91200,,,,
52600,,,,
101000,,,,
1904,,,,
8700,,,,
466400,,,,
208510,,,,
160,,,,
53810,,,,
399500,,,,
447000,,,,
540547,,,,
188,,,,
746,,,,
1262,,,,
2721,,,,
202707,,,,
521645,,,,
114550,,,,
230200,,,,
448900,,,,
112900,,,,
39400,,,,
91500,,,,
1511,,,,
2000,,,,
21839,,,,
171520,,,,
192500,,,,
2959,,,,
389200,,,,
218500,,,,
870,,,,
248800,,,,
544000,,,,
545454,,,,
1345,,,,
521914,,,,
24940,,,,
909,,,,
203500,,,,
5404,,,,
2217,,,,
598477,,,,
6618,,,,
186900,,,,
470100,,,,
537500,,,,
537512,,,,
1130,,,,
60100,,,,
54400,,,,
1424,,,,
226107,,,,
543400,,,,
2700,,,,
765,,,,
1322,,,,
32750,,,,
121700,,,,
4581,,,,
1178,,,,
238600,,,,
32602,,,,
1512,,,,
14905,,,,
137,,,,
417900,,,,
538122,,,,
10697,,,,
224,,,,
820,,,,
172500,,,,
597384,,,,
18135,,,,
139,,,,
60400,,,,
1989,,,,
2199,,,,
199751,,,,
7135,,,,
207800,,,,
237253,,,,
1405,,,,
417,,,,
36500,,,,
538200,,,,
324,,,,
536500,,,,
355,,,,
591,,,,
603,,,,
1654,,,,
150200,,,,
55500,,,,
3545454,,,,
3975,,,,
3750,,,,
521825,,,,
58783,,,,
487300,,,,
146700,,,,
85400,,,,
70200,,,,
235400,,,,
538009,,,,
212200,,,,
560500,,,,
600050,,,,
26286,,,,
377700,,,,
538111,,,,
156,,,,
162000,,,,
416600,,,,
19979,,,,
169100,,,,
176095,,,,
201600,,,,
1955,,,,
82800,,,,
868,,,,
12260,,,,
243900,,,,
596838,,,,
50927,,,,
211400,,,,
592600,,,,
558300,,,,
597172,,,,
1087,,,,
1054,,,,
9240,,,,
521896,,,,
537630,,,,
539834,,,,
539907,,,,
32950,,,,
986,,,,
2102,,,,
10288,,,,
187,,,,
524603,,,,
221100,,,,
22300,,,,
829,,,,
73700,,,,
141700,,,,
2803,,,,
2068,,,,
134120,,,,
803,,,,
531,,,,
220600,,,,
383000,,,,
183650,,,,
18687,,,,
540601,,,,
1366,,,,
248,,,,
2128,,,,
15750,,,,
226036,,,,
2021,,,,
3221,,,,
1972,,,,
600330,,,,
588900,,,,
83900,,,,
137300,,,,
115050,,,,
2130,,,,
77200,,,,
521625,,,,
92100,,,,
538106,,,,
229940,,,,
561203,,,,
29770,,,,
123100,,,,
32300,,,,
2711,,,,
598681,,,,
524464,,,,
500,,,,
190100,,,,
2386,,,,
540570,,,,
72700,,,,
940,,,,
39803,,,,
226046,,,,
162700,,,,
82000,,,,
521715,,,,
2905,,,,
37268,,,,
226000,,,,
378300,,,,
513700,,,,
1011,,,,
1893,,,,
226720,,,,
464700,,,,
521824,,,,
31366,,,,
402000,,,,
181300,,,,
521508,,,,
214,,,,
234200,,,,
8115,,,,
1218,,,,
118600,,,,
8150,,,,
1217,,,,
538805,,,,
540560,,,,
543300,,,,
2297,,,,
19200,,,,
917,,,,
16614,,,,
434300,,,,
30634,,,,
2651,,,,
529,,,,
117250,,,,
227060,,,,
86200,,,,
3282,,,,
1173,,,,
537523,,,,
1824,,,,
540566,,,,
1808,,,,
598753,,,,
171000,,,,
1059,,,,
3506,,,,
0576,,,,
5454545,,,,
1180,,,,
333,,,,
521878,,,,
57000,,,,
37100,,,,
135100,,,,
514100,,,,
2301,,,,
130200,,,,
117300,,,,
115601,,,,
9833,,,,
1060,,,,
45000,,,,
535100,,,,
598242,,,,
217700,,,,
20601,,,,
521889,,,,
524446,,,,
541500,,,,
8403,,,,
226112,,,,
521500,,,,
2332,,,,
180320,,,,
21745,,,,
237,,,,
25000,,,,
182200,,,,
512900,,,,
1413,,,,
11005,,,,
197800,,,,
107720,,,,
34412,,,,
42151,,,,
74200,,,,
5049,,,,
170900,,,,
211230,,,,
540602,,,,
2107,,,,
10125,,,,
7318,,,,
150511,,,,
105750,,,,
597513,,,,
1874,,,,
458700,,,,
81000,,,,
598830,,,,
1680,,,,
10200,,,,
524423,,,,
524489,,,,
540309,,,,
501300,,,,
23900,,,,
242600,,,,
70400,,,,
178,,,,
593400,,,,
16744,,,,
1363,,,,
1810,,,,
60600,,,,
214800,,,,
540628,,,,
10300,,,,
175800,,,,
521578,,,,
540953,,,,
3360,,,,
151500,,,,
455500,,,,
4657,,,,
74900,,,,
972,,,,
1828,,,,
600021,,,,
84800,,,,
7109,,,,
1540,,,,
183800,,,,
232,,,,
876,,,,
217300,,,,
389900,,,,
137500,,,,
197,,,,
1831,,,,
427600,,,,
521522,,,,
472700,,,,
524626,,,,
226076,,,,
599721,,,,
1375,,,,
540617,,,,
245800,,,,
100900,,,,
536510,,,,
447900,,,,
268100,,,,
540107,,,,
